"data.V15" "V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14"
0 24 3 137591 16 10 5 12 4 5 2 0 1762 40 39
0 25 3 198163 12 9 5 4 4 5 1 0 0 40 39
0 25 3 132749 2 7 1 8 5 5 1 0 0 12 39
1 48 2 31264 16 10 3 4 6 5 1 5178 0 40 39
0 24 3 399449 10 13 5 12 4 5 1 0 0 40 39
0 31 3 27494 16 10 3 12 1 2 2 0 0 50 36
1 47 3 368561 16 10 3 3 1 5 2 0 0 40 39
0 19 3 406078 16 10 5 1 4 5 1 0 0 25 39
1 52 4 100506 16 10 3 12 1 5 2 15024 0 50 39
0 52 3 29658 12 9 3 1 1 5 2 0 0 40 39
0 60 3 181953 12 9 3 14 1 5 2 0 0 28 39
1 43 3 304175 13 14 3 10 1 5 2 0 0 50 39
0 24 3 170070 8 12 1 8 4 5 1 0 0 30 39
0 51 3 194908 12 9 5 1 2 5 1 0 0 40 39
0 38 5 357962 7 5 1 3 2 5 2 0 0 40 39
0 21 3 214716 16 10 5 1 4 5 1 0 0 10 39
1 40 4 207578 12 9 3 1 1 5 2 0 0 50 39
0 54 3 146409 16 10 7 4 5 5 1 0 0 40 39
0 35 3 341643 10 13 5 8 3 5 2 0 0 50 39
0 52 3 131631 2 7 6 7 5 3 2 0 0 40 39
1 53 3 88842 12 9 3 4 1 5 2 99999 0 40 39
0 35 3 417136 12 9 1 3 5 3 2 0 0 40 39
0 43 5 336763 16 10 1 12 5 5 1 0 880 42 39
0 29 3 209301 10 13 3 3 1 5 2 0 0 40 2
0 29 3 120986 12 9 3 14 1 1 2 0 0 65 39
0 27 3 51025 12 9 5 8 2 5 1 0 0 40 39
0 58 3 218281 10 13 3 1 1 5 2 0 0 40 26
0 64 3 114994 12 9 3 6 1 5 2 0 0 18 39
0 53 3 335481 12 9 3 1 6 3 1 0 0 32 39
0 21 3 174503 12 9 5 1 2 5 1 0 0 30 39
0 40 5 230478 8 12 1 4 2 5 2 0 0 30 39
1 52 6 149650 11 16 3 10 1 5 2 0 0 40 20
0 38 3 149419 9 11 5 13 2 5 2 0 0 50 39
0 39 3 185099 12 9 3 4 1 5 2 0 0 40 39
1 68 3 128472 11 16 3 10 1 5 2 0 0 55 39
0 24 3 124971 12 9 5 12 2 5 2 0 0 38 39
1 40 4 344060 15 15 3 10 1 5 2 0 0 50 39
1 43 4 286750 15 15 3 10 1 3 2 0 0 99 39
0 38 3 296999 10 13 5 4 2 5 1 0 0 70 39
1 45 3 123681 12 9 3 12 1 5 2 0 0 40 39
0 18 3 232024 2 7 5 7 4 5 2 0 0 55 39
1 57 2 52267 13 14 3 4 1 5 2 0 0 50 39
0 49 3 119182 12 9 6 8 2 3 1 0 0 35 39
0 25 3 191230 16 10 5 4 4 5 1 0 0 40 41
0 52 1 23780 16 10 1 1 2 5 2 0 0 40 39
0 56 3 184553 1 6 1 3 2 5 2 0 0 56 39
0 26 4 242651 16 10 5 12 2 5 2 0 0 48 39
0 19 3 246226 12 9 5 3 2 5 1 0 0 40 39
0 25 4 86745 10 13 5 1 4 2 1 0 0 40 39
0 25 3 106889 12 9 3 1 6 5 1 0 0 30 39
0 21 3 460835 12 9 5 12 3 5 2 0 0 45 39
0 48 5 213140 6 4 3 3 1 5 2 0 0 40 22
0 33 6 37070 13 14 3 10 1 5 2 0 0 60 2
0 31 6 93589 12 9 1 11 4 4 2 0 0 40 39
0 26 5 213258 12 9 1 5 5 5 2 0 0 65 39
0 37 6 46814 10 13 5 10 2 5 2 0 0 38 39
0 20 3 284737 16 10 5 8 4 5 2 0 0 20 39
0 49 3 197418 12 9 7 1 5 5 1 0 0 20 39
1 49 3 185041 13 14 3 4 1 5 2 0 1977 40 39
1 51 3 159604 16 10 3 10 6 5 1 0 0 40 39
0 40 3 123557 16 10 3 12 1 5 2 0 0 40 39
0 24 3 275421 9 11 5 7 4 5 1 0 0 40 39
0 18 3 167147 3 8 5 12 4 5 2 0 0 24 39
1 41 3 197583 1 6 3 14 1 3 2 0 0 40 39
1 46 3 175109 12 9 3 1 1 5 2 0 1485 40 39
0 46 3 117502 12 9 3 1 6 5 1 0 0 40 39
1 64 3 180401 1 6 3 14 1 5 2 0 0 40 39
1 50 5 146603 15 15 3 10 1 5 2 0 0 40 39
1 53 6 143822 13 14 3 10 1 5 2 0 0 36 39
0 21 3 51985 12 9 5 3 2 5 2 0 0 40 39
0 22 6 48121 16 10 3 8 1 5 2 0 0 25 39
1 37 3 234807 10 13 1 4 5 5 1 7430 0 45 39
1 39 1 65324 15 15 5 10 2 5 2 0 0 55 39
0 30 3 302149 10 13 3 12 1 2 2 0 0 40 19
0 25 3 168403 10 13 5 10 2 5 2 0 1741 40 39
0 26 3 159897 16 10 5 4 5 3 1 0 0 40 39
0 43 3 416338 10 13 5 12 2 5 2 0 0 50 39
0 59 3 370615 12 9 7 1 5 5 1 0 0 60 39
0 27 3 219371 12 9 4 1 5 5 1 0 0 40 23
1 55 3 120970 1 6 3 3 1 3 2 0 0 40 39
0 20 3 22966 16 10 5 8 4 5 2 0 0 12 2
0 25 3 34541 9 11 5 10 2 5 1 0 0 36 2
0 28 3 191027 8 12 6 8 2 5 2 0 0 40 39
0 29 3 107458 10 13 5 12 2 5 2 0 0 50 39
1 60 3 121832 2 7 3 12 1 5 2 0 0 40 39
1 37 2 233825 10 13 3 10 6 5 1 15024 0 50 39
0 25 3 73839 2 7 1 12 4 5 1 0 0 40 39
0 27 3 109165 16 10 3 3 1 5 2 0 0 60 39
1 50 6 103063 10 13 3 4 1 5 2 0 0 40 39
0 41 5 29762 16 10 3 5 1 5 2 5013 0 70 39
0 46 3 111979 6 4 3 3 1 5 2 0 0 47 39
0 35 3 150125 9 11 1 8 5 3 1 0 0 40 39
0 40 3 118001 12 9 5 6 2 3 2 0 0 40 39
1 49 3 149337 10 13 3 4 1 5 2 0 0 40 39
0 29 3 36601 10 13 5 10 2 5 1 0 0 50 39
0 43 2 118600 10 13 1 10 5 5 1 0 625 40 39
0 39 3 279272 8 12 5 14 2 3 2 0 0 60 39
0 35 3 181020 12 9 5 6 4 5 2 0 0 60 39
0 52 3 165998 16 10 3 7 1 5 2 0 0 40 39
0 25 3 218136 16 10 5 6 2 3 2 0 0 40 28
0 20 4 182200 12 9 5 7 4 5 1 0 0 30 39
0 24 3 140001 10 13 5 4 2 5 2 0 0 40 39
0 29 3 193260 10 13 3 3 3 2 2 0 0 30 19
0 21 3 191243 16 10 5 8 4 5 2 0 0 40 39
0 37 1 207887 10 13 1 4 3 5 1 0 0 50 39
0 43 1 211450 12 9 5 1 4 5 2 0 0 40 39
0 19 3 184759 12 9 5 1 2 5 1 0 0 26 39
0 47 3 197836 12 9 3 12 1 5 2 0 0 45 39
1 61 3 232308 12 9 3 14 1 5 2 0 0 45 39
0 35 3 301614 12 9 3 8 1 5 2 0 0 60 39
0 60 3 146674 1 6 3 6 1 3 2 0 0 40 39
0 27 3 225291 16 10 5 1 2 5 1 0 0 40 39
0 57 2 148509 10 13 3 10 1 2 2 0 0 35 19
0 56 3 136413 4 2 3 3 1 5 2 0 0 40 39
0 27 3 126060 12 9 5 4 2 5 1 0 0 40 39
0 47 3 73064 6 4 3 7 6 3 1 0 0 35 39
0 19 3 39026 12 9 5 8 2 5 2 0 0 30 39
0 28 5 33035 3 8 1 8 5 5 1 0 0 30 39
0 43 3 193494 1 6 3 1 1 5 2 0 0 40 39
0 63 2 147440 16 10 1 4 2 5 1 0 0 35 39
0 25 3 64671 12 9 1 6 4 2 1 0 0 40 30
1 35 5 225399 12 9 5 7 4 5 2 8614 0 40 39
0 20 3 174391 12 9 5 6 4 5 1 0 0 40 39
0 48 3 377757 1 6 3 12 1 5 2 0 0 70 39
0 30 2 364310 10 13 5 10 2 3 1 0 0 40 11
1 31 3 110643 10 13 3 10 1 5 2 0 0 40 39
0 20 3 70240 12 9 5 12 4 2 1 0 0 24 30
1 57 6 32694 13 14 3 10 1 5 2 0 0 50 39
1 41 3 95047 9 11 3 1 6 5 1 7688 0 44 39
0 33 3 264936 12 9 1 1 3 5 1 0 0 40 39
0 27 3 367329 9 11 3 5 1 5 2 0 0 40 39
1 34 3 56026 12 9 3 5 1 5 2 0 0 60 39
0 22 3 186452 1 6 5 3 2 5 2 0 0 30 39
1 50 3 125417 8 12 3 4 6 3 1 0 0 40 39
1 40 5 242082 10 13 3 10 1 5 2 0 0 45 39
0 37 3 31023 12 9 3 3 1 5 2 0 0 51 39
1 53 3 424079 13 14 3 4 1 5 2 15024 0 55 39
1 38 5 108947 16 10 3 7 1 5 2 7688 0 40 39
0 25 6 261979 12 9 5 10 2 5 2 0 0 40 39
0 51 3 55507 12 9 3 3 1 3 2 0 0 40 39
0 18 3 353358 16 10 5 8 4 5 2 0 0 16 39
1 41 3 67339 2 7 3 6 1 5 2 7688 0 40 39
0 33 3 235109 12 9 5 1 5 5 1 0 0 40 39
0 33 3 208180 10 13 5 12 2 5 1 0 0 40 39
0 67 6 423561 16 10 3 14 1 5 2 0 0 40 39
1 47 5 145290 12 9 3 4 1 5 2 0 2415 50 39
0 24 3 403671 16 10 5 7 2 5 2 0 0 40 39
0 32 2 49325 6 4 3 8 1 5 2 0 0 40 39
0 29 3 370494 12 9 5 8 5 5 1 0 0 40 26
0 25 3 267012 9 11 5 12 2 5 2 0 0 45 39
0 33 3 191856 16 10 1 1 2 5 1 0 0 40 39
0 55 3 80445 10 13 3 3 1 5 2 0 0 40 39
1 31 3 379798 16 10 3 12 1 5 2 0 0 40 39
0 32 2 168387 13 14 3 10 1 5 2 0 0 50 39
0 18 3 301948 12 9 5 11 4 5 2 34095 0 3 39
0 36 3 274809 12 9 1 1 5 5 1 0 0 50 39
0 58 3 233193 12 9 7 1 2 5 1 0 0 27 39
1 34 3 299635 13 14 3 4 1 5 2 0 1902 50 39
0 19 3 236396 2 7 5 6 2 5 2 0 0 40 39
0 21 3 688355 12 9 5 1 5 3 1 0 0 40 39
0 36 4 37019 12 9 5 5 2 5 2 0 0 50 39
1 37 3 148015 10 13 3 10 6 3 1 15024 0 40 39
0 43 3 122975 12 9 3 7 6 3 1 0 0 21 38
0 52 6 349795 10 13 3 11 1 5 2 0 0 40 39
0 43 3 108945 16 10 1 10 5 5 1 0 0 38 39
0 22 3 237498 12 9 5 8 4 5 2 0 0 40 39
0 57 3 188872 5 3 1 14 5 5 2 6497 0 40 39
0 37 3 324019 8 12 5 1 2 5 1 0 0 40 39
0 39 3 82488 16 10 1 12 5 2 1 0 0 38 39
1 54 3 206964 16 10 3 12 1 5 2 0 0 40 39
0 27 3 37088 8 12 5 8 2 5 2 0 0 40 39
0 21 3 152540 12 9 5 1 2 5 1 0 0 35 39
0 65 3 143554 16 10 6 1 2 5 1 0 0 38 39
0 30 3 126242 16 10 3 8 6 5 1 0 0 40 39
0 22 3 127185 7 5 5 7 2 5 1 0 0 40 39
0 26 3 164018 10 13 3 12 1 5 2 4064 0 50 39
0 25 3 210184 2 7 6 3 4 5 2 0 0 40 39
1 47 3 124973 9 11 3 4 1 5 2 15024 0 50 39
0 23 3 182117 8 12 5 8 4 5 2 0 0 60 39
1 42 3 220049 12 9 3 12 1 3 2 0 0 40 39
0 39 5 247975 16 10 5 3 2 2 2 0 0 30 39
1 55 3 50164 11 16 3 4 1 5 2 0 0 60 39
0 24 6 123160 13 14 4 10 2 2 1 0 0 10 3
1 53 3 79324 12 9 3 3 1 5 2 0 0 40 39
0 44 3 129100 2 7 6 8 5 3 1 0 0 60 39
0 40 3 210275 12 9 6 14 5 3 1 0 0 40 39
1 48 3 189462 16 10 3 3 1 5 2 7688 0 40 39
0 26 3 171114 9 11 6 1 5 5 1 0 0 35 39
0 22 3 201799 12 9 5 12 4 5 1 0 0 40 39
0 43 3 191149 12 9 1 4 2 5 1 0 0 40 39
0 37 2 34173 12 9 3 8 6 5 1 0 0 25 39
0 30 3 350979 12 9 3 3 1 2 2 0 0 40 25
0 41 3 147314 12 9 3 12 1 1 2 0 0 50 39
1 38 3 136081 15 15 3 10 1 5 2 0 0 60 39
0 42 5 373403 12 9 3 5 1 5 2 0 0 50 39
0 20 3 120601 12 9 5 14 4 3 2 0 0 40 39
0 36 3 130926 10 13 1 1 2 5 1 3674 0 40 39
0 32 1 72338 9 11 5 10 3 2 2 0 0 40 39
1 27 3 129624 10 13 3 4 1 5 2 0 0 40 39
0 25 6 328697 16 10 1 11 3 5 2 0 0 45 39
0 40 3 191196 13 14 5 4 2 5 2 0 0 40 39
1 49 3 110243 10 13 3 4 1 5 2 0 0 45 39
0 17 3 181580 2 7 5 8 4 5 1 0 0 16 39
0 29 3 89030 12 9 5 12 5 5 1 0 0 40 39
1 47 3 345493 15 15 3 10 1 2 2 99999 0 55 36
0 24 5 277700 16 10 6 6 4 5 2 0 0 45 39
0 29 3 250679 12 9 5 3 2 5 2 0 0 40 39
1 45 3 168837 16 10 3 1 6 5 1 0 0 24 2
0 30 3 142675 3 8 3 3 1 5 2 0 0 50 39
0 19 3 299050 16 10 5 1 4 5 2 0 0 20 39
1 59 3 107833 1 6 3 14 1 5 2 0 1485 40 39
0 47 3 121958 6 4 4 8 5 5 1 0 0 30 39
0 41 3 282948 16 10 3 13 1 3 2 3137 0 40 39
0 28 3 176683 8 12 5 10 4 5 2 0 0 40 10
1 46 3 34377 8 12 3 3 1 5 2 0 0 40 39
0 40 5 209833 16 10 3 3 1 5 2 0 0 60 39
0 66 6 41506 1 6 1 8 2 3 1 0 0 40 39
0 44 5 147206 16 10 5 3 4 5 2 0 0 12 39
1 58 5 93664 12 9 3 4 1 5 2 15024 0 60 39
0 21 3 315065 6 4 5 8 3 5 2 0 0 48 26
0 59 3 381851 7 5 7 8 5 3 1 0 0 40 39
0 35 2 185769 16 10 3 8 1 5 2 0 0 40 39
1 45 3 186272 7 5 3 1 1 3 2 5178 0 40 39
0 30 3 312667 12 9 3 14 1 5 2 0 0 40 39
0 33 3 343925 12 9 5 6 2 3 2 0 0 40 23
0 26 3 195994 16 10 5 12 2 5 1 0 0 15 39
0 48 3 398843 16 10 6 12 5 3 1 0 0 35 39
0 31 3 73514 12 9 5 12 4 2 1 0 0 40 39
0 36 3 288049 12 9 3 4 1 5 2 0 0 45 39
0 48 3 54759 12 9 1 10 5 5 1 0 0 38 39
0 30 3 155343 12 9 3 3 1 5 2 5013 0 40 39
1 33 3 401104 12 9 3 6 1 5 2 0 0 50 39
1 53 3 113995 10 13 3 4 1 5 2 0 0 45 39
1 38 3 111499 16 10 3 14 1 5 2 7298 0 50 39
0 34 3 34374 16 10 5 8 2 5 2 0 0 50 39
1 45 3 162187 10 13 3 12 1 5 2 0 0 52 39
0 33 2 147654 9 11 3 10 1 5 2 0 0 60 39
0 35 3 182467 9 11 3 3 6 5 1 0 0 44 39
0 22 3 183970 12 9 5 6 4 3 2 0 0 40 39
0 35 3 332588 12 9 1 8 5 5 1 0 0 30 39
0 45 3 26781 12 9 3 10 1 1 2 0 0 8 39
0 17 3 48610 2 7 5 5 4 5 2 0 0 45 39
0 50 3 162632 12 9 3 4 1 5 2 0 0 45 39
1 38 2 91711 10 13 3 10 1 5 2 0 0 50 39
1 33 3 198003 16 10 3 3 1 5 2 7298 0 50 39
0 25 3 262778 10 13 5 12 2 5 1 6849 0 50 39
0 64 3 102470 12 9 3 3 1 5 2 0 0 40 39
0 62 5 123170 16 10 3 4 1 5 2 0 0 10 39
1 32 3 164243 12 9 3 13 1 5 2 0 0 60 39
0 17 3 262511 2 7 5 12 4 5 2 0 0 20 39
0 61 3 51170 12 9 3 3 1 5 2 0 0 55 39
0 40 6 91949 11 16 5 10 2 3 1 0 0 40 39
0 21 3 123727 12 9 5 4 3 5 1 0 0 40 39
1 39 3 173175 10 13 3 4 1 5 2 15024 0 50 39
0 35 5 120301 16 10 3 4 1 5 2 0 0 45 39
0 29 3 250967 9 11 3 10 1 5 2 0 0 40 39
0 27 1 285432 8 12 5 14 2 3 2 0 0 40 39
0 20 3 36235 8 12 5 1 2 5 1 0 0 40 39
0 51 2 110965 13 14 5 10 4 5 2 0 0 40 39
0 45 3 123283 12 9 6 7 5 3 1 0 0 15 39
0 31 3 152940 16 10 3 3 1 5 2 0 0 40 39
0 29 3 376680 12 9 5 13 4 3 2 0 0 40 39
0 56 3 231232 10 13 3 1 1 5 2 0 0 30 2
1 55 5 168625 16 10 1 13 2 5 1 0 0 12 39
0 26 3 33939 16 10 5 13 4 5 2 0 0 20 39
1 46 3 155659 16 10 3 3 1 5 2 15024 0 45 39
0 32 2 190228 12 9 3 8 1 5 2 0 0 40 39
0 28 3 216178 12 9 3 12 1 5 2 0 0 40 39
0 27 3 587310 6 4 5 8 3 5 2 0 0 35 13
0 23 3 155919 7 5 4 3 2 5 2 0 0 40 26
0 59 3 227386 1 6 3 3 1 5 2 0 0 40 39
0 26 3 138152 3 8 5 3 3 4 2 0 0 48 13
0 36 3 167482 1 6 5 6 2 5 2 0 0 40 39
0 18 3 57957 12 9 5 12 4 5 1 0 0 15 39
0 33 3 157747 7 5 1 6 2 5 2 0 0 70 39
1 60 5 88570 9 11 3 14 6 5 1 0 0 15 11
0 40 3 273308 12 9 1 7 5 5 1 0 0 48 26
0 48 3 216292 12 9 3 5 1 5 2 0 0 43 39
0 27 5 131298 1 6 3 3 1 5 2 0 0 48 39
0 19 3 386378 16 10 5 8 4 5 2 0 0 20 39
1 38 3 179668 10 13 3 10 1 5 2 0 0 50 39
0 26 3 210812 16 10 1 3 2 5 2 0 0 43 39
0 45 1 311671 9 11 3 11 1 5 2 3908 0 40 39
0 20 3 215247 16 10 5 1 4 5 1 0 0 20 39
0 32 1 125856 12 9 1 3 5 5 2 0 0 40 39
0 22 3 74631 16 10 5 6 4 5 1 0 0 13 39
0 22 3 24008 12 9 5 1 2 5 2 0 0 40 39
0 38 6 354591 12 9 5 8 5 3 1 114 0 38 39
1 34 3 155343 12 9 3 3 1 5 2 0 1848 50 39
0 46 3 308334 4 2 7 8 5 4 1 0 0 30 26
0 39 3 245361 10 13 1 4 2 5 1 0 0 25 39
0 79 5 158319 12 9 7 8 2 5 1 0 0 24 39
0 24 3 314823 12 9 5 12 4 5 2 0 0 40 6
0 31 3 211334 16 10 3 3 1 5 2 2407 0 65 39
0 37 5 73199 10 13 3 12 1 2 2 3137 0 77 40
0 23 3 126550 12 9 5 3 3 5 2 0 0 40 39
0 31 3 260782 16 10 3 14 1 5 2 0 1579 45 8
1 29 3 114224 10 13 3 10 1 5 2 0 0 40 39
0 22 6 64292 10 13 5 10 4 5 1 0 0 43 39
0 55 2 219775 12 9 1 8 5 5 1 0 0 38 39
0 43 3 212894 12 9 1 3 3 5 2 0 0 40 39
0 23 3 260019 6 4 5 5 5 4 2 0 0 36 26
0 29 3 228075 12 9 5 1 5 5 2 0 0 35 26
0 22 3 239806 9 11 5 8 3 5 1 0 0 40 26
0 22 3 324637 16 10 5 12 2 5 2 0 0 42 39
1 25 3 163620 12 9 3 4 1 5 2 7298 0 84 39
0 29 3 194200 16 10 5 7 4 5 2 0 0 45 39
0 25 6 129200 16 10 5 14 2 3 2 0 0 40 39
0 33 1 207172 12 9 5 4 2 5 1 0 0 40 39
1 33 3 135312 10 13 5 10 2 5 2 0 0 40 39
0 31 3 100734 11 16 5 10 2 5 1 0 0 28 39
1 30 2 226443 13 14 3 10 1 5 2 0 1887 45 39
0 55 3 110871 10 13 3 12 1 5 2 0 0 40 39
0 36 3 192704 3 8 5 4 2 5 2 4650 0 50 39
1 28 3 78870 10 13 5 12 2 5 2 8614 0 40 39
1 42 3 107762 13 14 3 10 1 5 2 0 0 40 39
0 51 3 183611 8 12 1 4 5 5 2 0 0 55 11
0 62 2 249078 10 13 1 10 2 3 1 0 0 40 39
1 65 4 208452 16 10 3 12 1 5 2 0 0 35 39
0 23 3 302195 10 13 3 10 1 5 2 0 0 40 39
1 47 3 379118 6 4 3 3 1 3 2 0 0 60 39
0 50 4 174855 12 9 1 4 5 5 1 0 0 40 39
0 32 5 39369 10 13 3 3 1 5 2 0 0 40 39
0 37 1 196348 16 10 3 7 1 5 2 0 0 40 39
1 31 3 340917 12 9 5 3 5 5 2 14344 0 40 39
0 76 3 97077 1 6 7 12 5 3 1 0 0 12 39
0 54 3 200098 10 13 1 12 2 3 1 0 0 60 39
1 32 1 127651 10 13 3 10 1 5 2 0 0 40 39
0 31 3 315128 16 10 5 1 2 5 1 0 0 52 39
1 31 1 206823 10 13 1 11 2 5 2 0 0 50 39
0 65 5 316093 15 15 1 10 2 5 2 0 1668 40 39
1 30 3 112115 12 9 3 7 1 5 2 0 0 60 21
0 21 3 250051 16 10 5 10 4 5 1 0 0 10 39
1 40 1 298635 13 14 3 13 1 2 2 0 1902 40 30
0 26 6 109193 16 10 5 3 2 5 1 0 0 40 39
0 18 3 130849 2 7 5 8 4 5 1 0 0 8 39
0 34 2 43959 12 9 3 8 1 5 2 0 0 50 39
0 44 5 27242 16 10 5 5 4 5 2 0 0 60 39
0 30 3 53158 8 12 5 13 2 5 1 0 0 40 39
0 36 5 206520 10 13 5 3 4 5 2 0 0 40 39
1 31 3 164190 16 10 3 10 1 5 2 0 0 50 39
0 22 3 287988 16 10 5 12 2 5 2 0 0 20 39
0 23 3 83891 12 9 5 12 4 2 2 0 0 40 39
1 49 3 65087 13 14 3 4 1 5 2 15024 0 50 39
0 39 5 363418 10 13 6 3 4 5 2 0 0 35 39
0 19 3 278870 16 10 5 6 4 5 2 0 0 16 39
1 30 3 174789 8 12 3 4 1 5 2 0 1848 50 39
0 25 3 228608 16 10 5 3 3 2 1 0 0 40 1
0 46 3 263568 12 9 3 7 1 5 2 0 0 40 39
0 37 3 117381 13 14 3 10 1 5 2 0 0 45 39
0 41 1 83411 12 9 3 8 1 5 2 0 0 40 39
0 40 5 49156 16 10 3 10 1 5 2 0 0 20 39
0 44 3 421449 12 9 1 1 5 5 1 0 0 40 39
0 32 3 238944 12 9 3 7 1 5 2 0 0 40 39
1 58 3 188982 12 9 3 6 1 3 2 0 0 20 39
0 48 3 175925 12 9 3 7 1 5 2 0 0 48 39
0 34 3 164190 10 13 3 4 1 5 2 0 0 40 39
0 29 3 232914 9 11 5 1 4 3 1 0 0 40 39
1 46 4 120121 10 13 3 12 1 5 2 0 0 50 39
0 36 2 180805 12 9 5 14 2 2 2 0 0 40 39
0 59 2 161944 10 13 5 1 2 5 2 0 0 38 39
0 29 3 319149 3 8 3 14 1 5 2 0 0 40 26
0 25 3 290528 12 9 3 7 1 5 2 0 0 40 39
0 27 3 123984 8 12 5 8 2 2 1 0 0 35 30
0 48 3 34186 12 9 3 5 1 5 2 0 0 70 39
1 51 1 282680 11 16 5 10 2 5 1 0 1564 70 39
1 36 3 183892 12 9 1 14 2 5 2 8614 0 45 39
1 42 2 195124 2 7 1 12 5 5 2 7430 0 50 33
1 49 6 55938 10 13 3 1 1 5 2 0 0 40 39
0 33 3 209900 16 10 5 13 4 5 2 0 0 20 39
1 40 3 179717 10 13 1 12 2 5 2 0 1564 60 39
0 26 3 150361 10 13 5 10 2 5 1 0 0 40 39
0 59 3 252714 12 9 3 7 1 5 2 0 0 30 22
0 30 3 205204 12 9 5 1 4 5 1 0 0 40 39
0 31 2 168906 8 12 3 1 6 5 1 0 0 35 39
1 30 3 112115 10 13 3 4 1 5 2 0 0 50 39
0 27 3 116531 10 13 5 4 2 5 1 0 0 40 39
0 56 3 191917 8 12 1 1 5 5 1 4101 0 40 39
0 24 3 341294 12 9 3 7 1 5 2 0 0 40 39
0 47 3 216734 10 13 1 12 5 5 1 0 0 50 39
0 51 3 182187 10 13 5 10 2 3 2 0 0 35 39
0 34 3 424988 12 9 3 3 1 5 2 0 0 45 39
0 47 3 379118 12 9 1 8 5 3 2 0 0 9 39
1 47 3 168232 16 10 3 1 1 5 2 0 0 44 39
0 20 3 147171 16 10 5 1 5 2 1 0 0 40 40
0 31 3 193650 2 7 1 8 2 5 1 0 0 40 39
0 42 3 200187 9 11 1 8 5 5 1 0 0 32 39
0 52 3 188644 5 3 4 3 3 5 2 0 0 40 26
0 56 3 398067 12 9 7 1 2 5 1 0 0 40 39
1 53 3 29658 12 9 3 3 1 5 2 0 0 40 39
1 26 3 154966 16 10 3 12 1 5 2 0 0 50 39
0 81 3 364099 16 10 1 1 2 5 1 0 0 20 39
1 57 1 97837 16 10 1 10 2 5 2 0 0 48 39
0 34 3 117983 12 9 5 1 2 5 1 0 0 40 39
0 24 3 64167 9 11 5 13 5 3 1 0 0 40 39
0 20 3 315877 12 9 5 8 5 5 2 0 2001 40 39
0 68 1 232151 16 10 1 1 3 3 1 2346 0 40 39
0 60 3 225526 12 9 6 12 2 5 1 0 0 32 39
0 37 1 289653 16 10 3 3 1 5 2 0 0 40 39
0 25 3 179462 6 4 5 6 5 5 2 0 0 40 39
0 36 1 67317 12 9 3 1 1 5 2 0 0 40 39
0 45 3 77764 8 12 3 3 1 5 2 0 0 40 39
1 34 3 253438 16 10 3 4 1 5 2 0 0 60 39
0 31 3 150309 10 13 6 4 2 5 1 0 0 70 39
0 47 5 83064 10 13 3 5 1 5 2 0 0 60 39
1 60 5 376973 12 9 3 3 1 5 2 0 0 42 39
0 75 3 311184 10 13 3 4 1 5 2 0 0 24 39
0 43 2 159449 16 10 3 11 1 5 2 0 0 40 39
0 18 3 168288 12 9 5 6 4 5 2 0 0 40 39
0 25 3 74883 10 13 5 13 2 2 1 0 1092 40 30
0 20 3 275190 12 9 5 1 4 5 1 0 0 40 39
0 32 3 189838 12 9 5 12 2 5 1 0 0 50 39
0 57 4 101338 10 13 3 4 1 5 2 0 0 20 39
1 43 3 331894 16 10 3 14 1 5 2 0 0 60 39
0 18 5 40293 12 9 5 5 3 5 2 0 0 40 39
0 41 2 88904 10 13 6 10 5 3 1 0 0 40 39
0 48 3 145041 12 9 5 7 3 5 2 0 0 40 6
1 35 3 46385 12 9 3 14 1 5 2 5178 0 90 39
0 41 6 363591 9 11 3 4 1 5 2 0 0 40 39
0 23 3 183327 12 9 5 3 4 3 1 0 1594 20 39
1 32 6 182556 10 13 3 11 1 5 2 0 1887 45 39
0 33 3 267859 12 9 5 3 4 5 2 0 0 40 8
0 58 3 190747 12 9 3 7 1 5 2 0 0 40 39
0 22 3 162869 16 10 5 12 3 5 2 0 0 65 39
0 33 3 141229 16 10 1 8 2 5 1 0 0 50 39
1 42 5 174216 15 15 3 10 1 5 2 0 0 38 39
0 25 3 366416 12 9 5 1 4 5 1 0 0 40 39
1 39 3 172538 12 9 3 10 1 5 2 0 0 50 39
1 35 3 193026 10 13 3 12 1 5 2 0 0 45 39
1 50 3 184424 16 10 3 1 6 5 1 0 1902 38 39
1 49 2 337768 13 14 3 4 1 5 2 0 0 50 39
0 25 2 179059 10 13 5 10 4 5 2 0 0 40 39
0 47 1 99549 16 10 1 1 5 3 1 0 0 40 39
1 46 3 72619 16 10 3 4 6 5 1 0 0 40 39
0 42 6 55764 8 12 1 10 2 3 2 0 0 40 39
1 37 3 30267 2 7 5 14 2 5 2 0 0 60 39
0 25 3 308144 10 13 5 3 2 5 2 0 0 40 26
0 29 3 206351 1 6 3 3 1 5 2 5013 0 40 39
0 26 3 282304 16 10 5 12 2 5 2 0 0 45 39
1 45 4 142719 10 13 3 4 1 5 2 0 0 40 39
0 34 3 114973 12 9 6 4 5 5 1 0 0 30 39
0 33 1 159548 8 12 5 1 5 3 1 0 0 40 39
1 43 3 91209 10 13 3 4 1 5 2 0 0 40 39
0 28 3 196564 12 9 3 3 1 5 2 0 0 45 39
0 51 5 149220 16 10 3 5 1 5 2 0 0 75 39
0 21 3 169699 16 10 5 8 2 5 1 0 0 35 39
0 23 3 218215 8 12 5 8 4 5 1 0 0 35 39
